time[s],ar[rad],br[rad],gr[rad],ax[m/s^2],ay[m/s^2],az[m/s^2],awx[m/s^2],awy[m/s^2],awz[m/s^2]
90.894,6.13894,0.08019,-0.00094,0.25971,-0.6142,-1.47384,0.18735,-0.52659,-1.51806
90.945,6.16175,0.09868,0.01146,0.76232,-0.51588,-0.95542,0.6951,-0.50632,-1.01023
90.996,6.17889,0.12256,0.01034,-0.31443,0.45038,-1.17569,-0.26334,0.62112,-1.10852
91.046,6.17133,0.11684,-0.00058,0.58465,-0.00177,1.19034,0.56462,-0.20487,1.18236
91.098,6.14343,0.08744,0.00171,-1.00035,-0.47598,3.11612,-1.08929,-0.60054,3.06435
91.149,6.13508,0.0912,0.01505,-0.34159,0.17575,-0.23347,-0.31239,0.24458,-0.21135
91.199,6.12041,0.09693,0.00888,-0.48812,0.34922,-0.02691,-0.4252,0.42428,0.01133
91.249,6.10902,0.10876,0.00558,-0.30948,0.45692,-1.04399,-0.21222,0.61341,-0.98649
91.299,6.08797,0.12824,-0.01026,-0.71042,0.25421,-0.26523,-0.63855,0.41879,-0.23775
91.349,6.07191,0.13666,-0.01292,-0.46613,0.02341,0.23859,-0.46053,0.09008,0.23357
91.399,6.06057,0.14228,-0.00713,-0.15739,0.26924,-0.09579,-0.09096,0.30794,-0.05776
91.45,6.04212,0.11054,-0.00553,-0.00723,-0.94971,0.92566,-0.26171,-1.01283,0.81519
91.5,6.04757,0.06688,-0.00474,-1.36815,-0.97992,2.59834,-1.61099,-0.79687,2.52055
91.55,6.0869,0.07693,-0.01788,1.58283,0.8711,-0.55826,1.73931,0.5812,-0.46136
91.6,6.09899,0.06138,-0.01019,-0.7571,-0.07272,-1.08326,-0.73444,0.13107,-1.09332
91.65,6.13662,0.06782,-0.00157,1.50812,1.27228,-1.4599,1.69402,1.13289,-1.36796
91.7,6.1498,0.08524,-0.00359,0.24056,1.14882,-2.14515,0.42256,1.2824,-2.03868
91.751,6.16192,0.08633,-0.0022,0.16913,0.48906,-0.13838,0.22857,0.47497,-0.09533
91.801,6.17189,0.09867,-0.00609,0.25868,0.16251,-1.17915,0.29506,0.24648,-1.15581
91.851,6.17313,0.09753,-0.01245,-0.19885,-0.3182,0.24458,-0.23803,-0.31603,0.20995
91.901,6.17614,0.10176,-0.02456,-0.19965,0.95946,-0.70559,-0.07154,1.04024,-0.60915
91.951,6.15835,0.06129,-0.04649,0.15521,0.42137,1.57714,0.12142,0.31094,1.60548
92.001,6.15046,0.02982,-0.04347,-1.01805,0.95967,2.91434,-1.01804,1.01744,2.89469
92.052,6.16275,0.05314,-0.04673,-0.42323,2.10049,-0.98956,-0.11538,2.18073,-0.89526
92.102,6.16698,0.05023,-0.04686,-1.27716,1.54549,-0.47966,-1.06273,1.70532,-0.46068
92.152,6.17482,0.03864,-0.02332,-0.50231,1.56156,-0.25308,-0.3235,1.61508,-0.20421
92.202,6.17889,0.03839,-0.01456,-1.28021,-0.05896,2.32211,-1.32208,-0.00972,2.29926
92.252,6.20829,0.07535,-0.00537,0.23061,0.97873,1.32323,0.28844,0.85707,1.39437
92.303,6.20665,0.09001,0.00466,0.60381,1.21293,0.13453,0.69412,1.14646,0.24021
92.354,6.1838,0.03466,-0.00106,0.18052,-1.6334,5.43654,-0.00678,-1.82915,5.37687
92.405,6.21041,0.05106,0.0114,1.44175,-0.32001,1.06522,1.42282,-0.47783,1.03102
92.455,6.21261,0.06242,0.01463,1.72863,0.62874,-1.29337,1.75531,0.58745,-1.27674
92.505,6.21246,0.06269,0.04453,0.28637,0.69124,-2.5056,0.23399,0.83304,-2.46762
92.555,6.20649,0.08019,0.04743,0.72933,1.3044,-2.75871,0.71271,1.47345,-2.67672
92.605,6.1955,0.08137,0.05357,-0.53908,0.64195,-1.30401,-0.54069,0.79372,-1.21688
92.655,6.19642,0.09337,0.04487,0.03592,0.91683,-0.08079,0.11191,0.91426,0.00352
92.706,6.18571,0.10298,0.04132,-0.83888,0.31812,0.26543,-0.79548,0.36476,0.33097
92.757,6.20021,0.09597,0.05539,-1.95869,0.08638,1.53672,-1.8701,0.08385,1.64351
92.807,6.2251,0.10152,0.04368,-0.18692,0.00092,1.47866,-0.13065,-0.14229,1.47786
92.858,6.23367,0.08832,0.02891,-2.0761,-1.13331,1.51713,-2.09165,-1.16585,1.47039
92.909,6.26062,0.07009,0.02172,-1.05195,-0.87409,0.5992,-1.05909,-0.89182,0.55917
92.96,0.00084,0.05709,0.02029,-1.34952,-1.02973,-0.73035,-1.36323,-0.98909,-0.76043
93.011,0.04191,0.05752,0.03954,0.33735,0.31595,-2.28893,0.22763,0.45762,-2.27851
93.062,0.06195,0.07288,0.03472,-0.49878,0.61547,-3.62238,-0.67726,0.83585,-3.5485
93.113,0.07617,0.06659,0.01994,-0.73083,0.35448,-1.0971,-0.78278,0.36722,-1.05632
93.165,0.08528,0.06955,0.00528,-0.99896,0.23013,0.598,-1.00815,0.10215,0.6178
93.216,0.08759,0.07003,-0.00351,-0.61945,-0.18218,1.49443,-0.59727,-0.3397,1.47584
93.267,0.08881,0.05291,0.00512,-0.44833,0.09821,1.53282,-0.44025,-0.02225,1.53814
93.318,0.09325,0.03263,0.00455,-0.46838,0.43618,2.59794,-0.48727,0.30708,2.61289
93.369,0.1075,0.03042,-0.00076,-0.73198,-0.45282,0.98511,-0.67673,-0.55838,0.97033
93.42,0.13268,0.03475,-0.01412,0.5432,-0.5103,1.48397,0.59193,-0.48779,1.47286
93.471,0.14171,0.04694,-0.02129,0.72166,-1.09189,0.79413,0.85694,-1.01783,0.75718
93.522,0.15147,0.05403,-0.0043,0.20555,-0.64881,-1.32202,0.2958,-0.53805,-1.35423
93.572,0.16844,0.07548,0.00682,0.20689,0.04141,-3.13833,0.13624,0.30522,-3.1276
93.623,0.18284,0.0924,0.00841,0.39246,0.62045,-3.81443,0.178,1.01939,-3.74407
93.673,0.18395,0.09007,0.00329,-0.36784,0.48422,-1.86194,-0.48648,0.57027,-1.80962
93.723,0.19318,0.08737,0.00948,-0.86764,0.98038,-0.04461,-1.03999,0.79495,0.0493
93.774,0.20394,0.08866,0.00814,-0.43014,0.72767,0.13476,-0.56445,0.61091,0.20215
93.824,0.22002,0.07201,0.02308,-1.79048,0.05577,1.29485,-1.70886,-0.42365,1.33638
93.874,0.26563,0.06328,0.04246,-1.55348,0.6727,1.52333,-1.58512,0.16044,1.62726
93.924,0.31195,0.06825,0.02198,-0.76484,0.01061,1.05799,-0.68638,-0.28721,1.07276
93.974,0.3509,0.05476,0.01155,-1.92185,-0.86671,1.86667,-1.45135,-1.56293,1.83847
94.024,0.39605,0.05465,-0.00389,-0.56328,-0.29561,0.98631,-0.38861,-0.54069,0.9665
94.075,0.42807,0.05373,0.00599,-0.94603,-0.58186,-0.66967,-0.63791,-0.89053,-0.69428
94.125,0.47069,0.06356,0.02351,-0.46816,0.07656,-3.15655,-0.60849,0.00021,-3.13346
94.175,0.50342,0.0802,0.01084,-0.41642,0.58655,-3.40359,-0.81047,0.53196,-3.34096
94.225,0.52574,0.07831,-0.00594,-1.0086,0.06387,-1.41527,-0.95286,-0.35068,-1.41189
94.275,0.54765,0.08238,-0.02583,-1.13302,0.40103,0.75732,-1.1606,-0.30984,0.75834
94.325,0.55803,0.08263,-0.03535,0.09181,0.28309,1.72045,-0.04785,0.1351,1.7401
94.376,0.55606,0.07105,-0.02743,-1.08243,-0.49116,2.37145,-0.62792,-1.16272,2.3001
94.426,0.56688,0.06806,-0.02033,0.04025,0.16772,1.89954,-0.0191,0.03303,1.90697
94.476,0.57079,0.05285,-0.01116,-0.65289,-1.15799,1.16307,0.0975,-1.38417,1.09293
94.526,0.59144,0.05265,-0.01328,0.47646,-1.22869,1.64865,1.11,-0.83745,1.58787
94.576,0.60865,0.05459,0.00047,-0.15226,-0.87492,-0.54533,0.35736,-0.77952,-0.59219
94.627,0.63097,0.06575,0.01844,-0.37455,0.01831,-2.80605,-0.46341,-0.08823,-2.79141
94.678,0.6546,0.07763,0.016,-0.43573,0.68823,-3.54989,-0.9757,0.46244,-3.47842
94.729,0.6772,0.08238,0.01001,-0.89281,0.51364,-1.90332,-1.12903,-0.05094,-1.8456
94.779,0.70622,0.08924,0.00276,-0.43582,0.50968,-0.19587,-0.6727,0.11625,-0.14846
94.829,0.73531,0.09497,0.01121,-0.64341,0.23213,0.48818,-0.59658,-0.29137,0.51514
94.88,0.77062,0.0952,0.0278,-0.63234,0.27018,0.83257,-0.568,-0.28917,0.87166
94.931,0.81812,0.09765,0.04362,-1.46205,0.1407,1.43133,-0.95174,-1.02435,1.50033
94.982,0.8769,0.10985,0.02438,0.00298,-0.13512,1.40785,0.24572,-0.15589,1.38406
95.033,0.91682,0.11484,0.00927,-0.49266,-0.97435,2.06866,0.66872,-1.10912,1.94784
95.083,0.95479,0.11364,0.00995,-0.49443,0.03909,-0.53601,-0.36959,-0.35065,-0.5232
95.134,0.9686,0.10601,0.00326,-1.21039,-1.13153,0.35334,0.27343,-1.65529,0.23554
95.185,1.00211,0.1056,0.01683,-1.00442,-0.79422,-1.694,-0.03962,-1.20038,-1.75124
95.236,1.03653,0.12366,0.00711,-0.26196,0.24728,-2.1223,-0.57736,0.0197,-2.07369
95.287,1.0617,0.13538,-0.00405,-0.76941,0.09944,-2.13949,-0.70933,-0.4753,-2.10956
95.338,1.08044,0.14968,-0.03085,-0.64476,0.18107,-0.0644,-0.4716,-0.47652,-0.05631
95.389,1.08964,0.1583,-0.05012,0.03855,0.35195,1.20439,-0.14984,0.05359,1.24522
95.44,1.08532,0.15478,-0.04885,-0.84243,-0.3641,1.27247,0.06424,-1.05549,1.15899
95.49,1.0914,0.14848,-0.05542,-0.14992,0.09707,1.2144,-0.02718,-0.23039,1.20534
95.541,1.09639,0.12998,-0.05844,-0.72535,-0.5757,0.57397,0.22289,-0.96615,0.45153
95.592,1.11717,0.12357,-0.07011,-0.60091,-0.63199,0.88532,0.36706,-0.91483,0.75675
95.642,1.13258,0.11947,-0.08101,0.27641,-0.17482,0.20045,0.29117,0.1499,0.19975
95.693,1.14354,0.1004,-0.06333,-0.50288,-0.57012,0.1927,0.31789,-0.70958,0.10253
95.744,1.16721,0.1086,-0.05709,-0.13088,0.16558,-1.74354,-0.33788,0.11038,-1.71992
95.795,1.18344,0.11364,-0.04895,0.09813,0.21895,-1.57228,-0.29972,0.31123,-1.53067
95.846,1.19937,0.12527,-0.03959,-0.01612,0.23194,-1.50543,-0.37385,0.19228,-1.46412
95.897,1.22039,0.13405,-0.03201,-0.20269,0.44414,-0.74112,-0.56861,0.01738,-0.68117
95.947,1.24111,0.14174,-0.02531,-0.06955,0.28179,0.16415,-0.2661,0.01318,0.20051
95.997,1.26712,0.13967,-0.01001,-0.86757,0.08845,0.97915,-0.21701,-0.85139,0.97328
96.048,1.30807,0.15037,0.00843,-0.90275,0.7248,0.65748,-0.82884,-0.70615,0.76613
96.098,1.333,0.1404,-0.00576,0.43469,-0.45207,2.28675,0.84565,0.22874,2.20343
96.148,1.35801,0.13309,0.00473,-2.36606,-1.85331,2.78599,1.66139,-2.76612,2.52649
96.198,1.40662,0.1573,-0.00156,-0.26409,0.23264,-0.71419,-0.3801,-0.20359,-0.66934
96.248,1.42925,0.15501,0.00014,-1.59972,-1.23526,-0.35004,0.92909,-1.74832,-0.53632
96.299,1.468,0.16203,0.01367,-0.03121,-0.30185,-2.29209,-0.07779,-0.05486,-2.31013
96.349,1.48742,0.17204,0.01023,-0.30116,-0.02532,-2.84763,-0.48789,-0.29065,-2.80674
96.399,1.49857,0.16657,0.0085,-0.25332,-0.09968,-1.46055,-0.1623,-0.25468,-1.45468
96.449,1.50261,0.16387,-0.00118,-0.21596,0.12297,0.07048,-0.12434,-0.20805,0.08934
96.499,1.49512,0.17555,-0.02084,0.32068,-0.20544,0.64124,0.33774,0.28252,0.60195
96.549,1.47918,0.17248,-0.02366,-0.56644,-0.78271,1.0411,0.88939,-0.67511,0.87783
96.6,1.46792,0.17432,-0.03745,-0.12832,-0.50658,1.2247,0.6887,-0.24611,1.1127
96.65,1.45067,0.17425,-0.05695,-0.65076,-1.35403,0.42423,1.30968,-0.83684,0.1459
96.7,1.43634,0.14176,-0.05475,-0.59697,-1.99485,2.3078,2.17824,-1.0236,1.96705
96.751,1.43765,0.1376,-0.05427,0.49825,-1.03166,0.19708,1.10792,0.34279,0.08019
96.802,1.43434,0.13081,-0.05672,-0.22996,-1.50703,-0.29398,1.41169,-0.40875,-0.50049
96.852,1.43806,0.12962,-0.04919,0.60355,-0.62852,-0.52217,0.63793,0.54889,-0.56898
96.903,1.43279,0.1243,-0.03491,0.20194,-0.6982,-1.43424,0.54573,0.17849,-1.50188
96.953,1.42473,0.10929,-0.02393,-0.41143,-1.14883,-0.20086,1.04791,-0.56505,-0.3347
97.003,1.42582,0.09701,-0.00466,-0.01889,-1.34833,-0.47812,1.27967,-0.20367,-0.60655
97.053,1.43249,0.08914,0.00295,0.21885,-0.97459,0.1322,1.00328,0.0817,0.04427
97.103,1.44081,0.08455,0.0065,0.45329,-0.95017,-0.06606,0.9917,0.32707,-0.14901
97.153,1.44575,0.07731,0.00684,0.47643,-0.49629,0.68015,0.60281,0.40908,0.63652
97.203,1.44899,0.0741,0.00593,0.12934,-0.31644,-0.126,0.31954,0.09043,-0.14984
97.254,1.45077,0.07121,0.00596,0.03976,-0.22262,-0.09768,0.21824,0.01314,-0.1135
97.304,1.44976,0.068,0.00407,0.01649,-0.23393,-0.31064,0.21256,-0.01051,-0.32589
97.354,1.44716,0.05882,0.00628,0.21518,-0.25009,-0.0843,0.26923,0.18284,-0.10021
97.404,1.44258,0.05313,0.00979,-0.18829,-0.44772,0.20375,0.43042,-0.24332,0.18152
97.454,1.4416,0.0499,0.01172,0.60804,0.01143,-0.40162,0.04619,0.60236,-0.40764
97.504,1.43467,0.04098,0.01274,0.00554,-0.25358,-0.17533,0.24436,-0.03013,-0.18562
97.555,1.43319,0.03679,0.01285,0.27426,-0.18205,-0.18454,0.21065,0.24529,-0.19462
97.606,1.42981,0.03261,0.01062,-0.40218,-0.23538,0.04497,0.17807,-0.43098,0.04154
97.657,1.43027,0.03096,0.0105,0.07297,0.13461,-0.04175,-0.12436,0.09084,-0.03832
97.708,1.42708,0.03112,0.01062,-0.23787,-0.01503,0.10002,-0.01589,-0.23696,0.10202
97.759,1.42603,0.03095,0.01304,-0.1248,-0.02036,-0.08186,-0.00048,-0.12711,-0.08082
97.81,1.42556,0.02562,0.01614,-0.08267,0.08522,0.21788,-0.09019,-0.06679,0.22129
97.861,1.42657,0.02434,0.01798,0.02707,0.02813,-0.19752,-0.02922,0.028,-0.19723
97.912,1.42769,0.02496,0.01743,-0.05823,0.12998,-0.14165,-0.14074,-0.04104,-0.13733
